seq_id,gen_time,avg_latency,self_ppl,posthoc_ppl,memory_mb,steps,mask_ratio
0,0.38109660148620605,0.00880851149559021,17.6243607733842,1.601422667503357,51.384765625,40,0.2
1,0.37790918350219727,0.008741247653961181,17.056973160254653,1.5680115222930908,51.384765625,40,0.2
2,0.37923097610473633,0.008774507045745849,16.658793094148113,1.5750699043273926,51.384765625,40,0.2
3,0.37831687927246094,0.008751016855239869,17.689322237137095,1.550998568534851,51.384765625,40,0.2
4,0.37871241569519043,0.008762669563293458,17.414487573821408,1.558301329612732,51.384765625,40,0.2
5,0.3783395290374756,0.008747988939285278,16.964682644980762,1.5876033306121826,51.384765625,40,0.2
6,0.37870025634765625,0.008763325214385987,17.902669955587463,1.595679521560669,51.384765625,40,0.2
7,0.3787705898284912,0.008761602640151977,16.822095914312193,1.530307412147522,51.384765625,40,0.2
8,0.3784947395324707,0.008750373125076294,17.03875491865903,1.5434046983718872,51.384765625,40,0.2
9,0.3792107105255127,0.008772844076156616,16.970538151641268,1.5440837144851685,51.384765625,40,0.2
10,0.3791356086730957,0.00877077579498291,16.17401431240935,1.541487455368042,51.384765625,40,0.2
11,0.37967658042907715,0.008786487579345702,17.7862931504092,1.5579115152359009,51.384765625,40,0.2
12,0.3790590763092041,0.00877280831336975,17.54496417078839,1.5985876321792603,51.384765625,40,0.2
13,0.3793511390686035,0.008776652812957763,17.5123354857754,1.5694533586502075,51.384765625,40,0.2
14,0.3795456886291504,0.008781284093856812,17.067806168722118,1.5649340152740479,51.384765625,40,0.2
15,0.3774096965789795,0.008726966381072999,17.40936933021822,1.563590168952942,51.384765625,40,0.2
16,0.37792205810546875,0.0087424635887146,17.05785174109396,1.6104216575622559,51.384765625,40,0.2
17,0.3789207935333252,0.008765298128128051,16.945943720512,1.551702857017517,51.384765625,40,0.2
18,0.3804171085357666,0.008800339698791505,17.46064174125466,1.5713095664978027,51.384765625,40,0.2
19,0.37903428077697754,0.00877007246017456,17.44412472585364,1.5529478788375854,51.384765625,40,0.2
20,0.37956857681274414,0.00878312587738037,17.10667267683863,1.5297050476074219,51.384765625,40,0.2
21,0.37777113914489746,0.008736813068389892,17.519464868266223,1.5994318723678589,51.384765625,40,0.2
22,0.3782989978790283,0.008750706911087036,17.31392529166374,1.5643316507339478,51.384765625,40,0.2
23,0.3796870708465576,0.00878320336341858,17.187890146483195,1.5591018199920654,51.384765625,40,0.2
24,0.40169715881347656,0.009313029050827027,17.798963783172802,1.5698105096817017,51.384765625,40,0.2
25,0.3784823417663574,0.008754360675811767,17.039540704735707,1.5642750263214111,51.384765625,40,0.2
26,0.37991929054260254,0.00879259705543518,17.26699607887918,1.5429939031600952,51.384765625,40,0.2
27,0.37828898429870605,0.008751207590103149,17.704503549992232,1.5653358697891235,51.384765625,40,0.2
28,0.3788943290710449,0.00876706838607788,17.1323419331952,1.5802804231643677,51.384765625,40,0.2
29,0.3782203197479248,0.008749449253082275,17.31484515952694,1.5561176538467407,51.384765625,40,0.2
30,0.37728047370910645,0.008727103471755981,17.241847064380284,1.570737361907959,51.384765625,40,0.2
31,0.37799692153930664,0.008737927675247193,15.552633341576374,1.5744415521621704,51.384765625,40,0.2
32,0.3780477046966553,0.008742821216583253,17.436512082443844,1.5572335720062256,51.384765625,40,0.2
33,0.379741907119751,0.008786165714263916,16.693927534497746,1.5578845739364624,51.384765625,40,0.2
34,0.37665581703186035,0.008712375164031982,17.76126132838505,1.5700643062591553,51.384765625,40,0.2
35,0.37578868865966797,0.008687806129455567,16.930586534981998,1.5468465089797974,51.384765625,40,0.2
36,0.3764224052429199,0.008705687522888184,17.36133057937844,1.5902674198150635,51.384765625,40,0.2
37,0.3762943744659424,0.008701670169830322,17.03915492044062,1.5251208543777466,51.384765625,40,0.2
38,0.376035213470459,0.00869322419166565,17.465151070649977,1.5953538417816162,51.384765625,40,0.2
39,0.37642335891723633,0.00870315432548523,17.045988884239716,1.547831654548645,51.384765625,40,0.2
40,0.3763418197631836,0.008703970909118652,17.4588356364468,1.5768885612487793,51.384765625,40,0.2
41,0.3765733242034912,0.00870329737663269,17.511044929227545,1.6105692386627197,51.384765625,40,0.2
42,0.37638330459594727,0.008702266216278075,17.2659341662639,1.564674735069275,51.384765625,40,0.2
43,0.3761906623840332,0.008697748184204102,17.039324750120173,1.5972118377685547,51.384765625,40,0.2
44,0.37639641761779785,0.00869942307472229,17.31010351264136,1.5283966064453125,51.384765625,40,0.2
45,0.3754405975341797,0.008678382635116577,17.047457095649786,1.5850353240966797,51.384765625,40,0.2
46,0.376476526260376,0.008703523874282837,17.59453531268285,1.5439015626907349,51.384765625,40,0.2
47,0.37528181076049805,0.008677101135253907,17.311794550262423,1.651406168937683,51.384765625,40,0.2
48,0.37651991844177246,0.008707278966903686,17.437210078927112,1.5940219163894653,51.384765625,40,0.2
49,0.3771371841430664,0.008720725774765015,17.448290094708227,1.5701698064804077,51.384765625,40,0.2
50,0.3767666816711426,0.008709287643432618,17.518161725326628,1.537819743156433,51.384765625,40,0.2
51,0.37551188468933105,0.008681750297546387,17.56585811996431,1.5606392621994019,51.384765625,40,0.2
52,0.37969136238098145,0.008785784244537354,17.81529205574068,1.5393894910812378,51.384765625,40,0.2
53,0.37977051734924316,0.00875350832939148,17.228419186128527,1.5528243780136108,51.384765625,40,0.2
54,0.379011869430542,0.00876670479774475,17.470965691583626,1.5432730913162231,51.384765625,40,0.2
55,0.37809228897094727,0.008746969699859618,17.617726261161188,1.5787665843963623,51.384765625,40,0.2
56,0.37831902503967285,0.00875067114830017,17.236712893904034,1.571799397468567,51.384765625,40,0.2
57,0.3776242733001709,0.008728259801864624,17.789622575988602,1.5731867551803589,51.384765625,40,0.2
58,0.378617525100708,0.008756542205810547,17.65579621273723,1.600525975227356,51.384765625,40,0.2
59,0.3787956237792969,0.008762109279632568,17.096989406286408,1.5760797262191772,51.384765625,40,0.2
60,0.3784794807434082,0.008753544092178345,17.711354960911095,1.5956918001174927,51.384765625,40,0.2
61,0.3794412612915039,0.008777791261672973,16.865325071710192,1.5165996551513672,51.384765625,40,0.2
62,0.3789029121398926,0.008769416809082031,17.397163400927578,1.5618696212768555,51.384765625,40,0.2
63,0.37819957733154297,0.008749401569366455,17.44772096720916,1.5942314863204956,51.384765625,40,0.2
64,0.37897419929504395,0.008767122030258178,17.572976342367486,1.595550537109375,51.384765625,40,0.2
65,0.378007173538208,0.008741366863250732,17.277338731365845,1.5741328001022339,51.384765625,40,0.2
66,0.37816929817199707,0.008748924732208252,17.761746395327435,1.5391030311584473,51.384765625,40,0.2
67,0.37842607498168945,0.008753746747970581,17.172463789918158,1.5903023481369019,51.384765625,40,0.2
68,0.3788106441497803,0.008762550354003907,17.025981576831555,1.538697361946106,51.384765625,40,0.2
69,0.37774658203125,0.008734434843063354,17.695882513300422,1.5750231742858887,51.384765625,40,0.2
70,0.376331090927124,0.008699160814285279,17.87797829873633,1.5498003959655762,51.384765625,40,0.2
71,0.376694917678833,0.008709204196929932,17.256151669635038,1.5884686708450317,51.384765625,40,0.2
72,0.3769998550415039,0.008716201782226563,16.272087044957647,1.5175971984863281,51.384765625,40,0.2
73,0.37627100944519043,0.008697980642318725,17.22389407678557,1.6201579570770264,51.384765625,40,0.2
74,0.3767585754394531,0.008706599473953247,17.758721768318527,1.5981842279434204,51.384765625,40,0.2
75,0.377105712890625,0.008722609281539917,17.279656409203984,1.553953766822815,51.384765625,40,0.2
76,0.37689733505249023,0.008718389272689819,17.024980863050146,1.5673046112060547,51.384765625,40,0.2
77,0.3775355815887451,0.008727717399597167,17.422924199080704,1.5614497661590576,51.384765625,40,0.2
78,0.3787064552307129,0.00875709056854248,17.44380043291914,1.581195592880249,51.384765625,40,0.2
79,0.37772417068481445,0.00873454213142395,17.139517658152048,1.5809954404830933,51.384765625,40,0.2
80,0.3953073024749756,0.009141618013381958,17.41077008973174,1.537896990776062,51.384765625,40,0.2
81,0.37832140922546387,0.008745759725570679,17.020460399164218,1.5659085512161255,51.384765625,40,0.2
