seq_id,gen_time,avg_latency,self_ppl,posthoc_ppl,memory_mb,steps,mask_ratio
0,0.22168517112731934,0.0051691591739654544,17.25200022754253,1.5666656494140625,51.384765625,40,0.1
1,0.2213459014892578,0.005163609981536865,17.779090427541213,1.6373043060302734,51.384765625,40,0.1
2,0.22176766395568848,0.005173218250274658,16.76054821171753,1.5248655080795288,51.384765625,40,0.1
3,0.22165274620056152,0.005170655250549316,17.639850361356988,1.5877869129180908,51.384765625,40,0.1
4,0.221510648727417,0.00516812801361084,17.634838589941193,1.6460745334625244,51.384765625,40,0.1
5,0.2218930721282959,0.005175727605819702,17.316821988908032,1.5555002689361572,51.384765625,40,0.1
6,0.22144365310668945,0.0051653444766998294,16.36253026139683,1.5988153219223022,51.384765625,40,0.1
7,0.22183537483215332,0.005175131559371948,17.494872367760234,1.522300362586975,51.384765625,40,0.1
8,0.22147202491760254,0.0051636815071105955,17.5883576669767,1.5639760494232178,51.384765625,40,0.1
9,0.22153806686401367,0.005166441202163696,17.394032753231603,1.5890647172927856,51.384765625,40,0.1
10,0.22139787673950195,0.005163896083831787,16.88812561538286,1.5760585069656372,51.384765625,40,0.1
11,0.22165560722351074,0.0051704227924346926,17.23646636823815,1.645522117614746,51.384765625,40,0.1
12,0.22136855125427246,0.00516400933265686,17.231266821155025,1.5729457139968872,51.384765625,40,0.1
13,0.2215895652770996,0.005169194936752319,17.417149063914167,1.573218822479248,51.384765625,40,0.1
14,0.2226119041442871,0.005194157361984253,17.624285336088295,1.559119701385498,51.384765625,40,0.1
15,0.2234022617340088,0.005213618278503418,17.2461942190059,1.565366268157959,51.384765625,40,0.1
16,0.2228701114654541,0.005200386047363281,17.299425879456546,1.5655015707015991,51.384765625,40,0.1
17,0.22322773933410645,0.005210858583450317,17.29784741197453,1.575775146484375,51.384765625,40,0.1
18,0.22331547737121582,0.005211585760116577,17.6601629875377,1.6506059169769287,51.384765625,40,0.1
19,0.223677396774292,0.005219960212707519,17.407578693591,1.540407657623291,51.384765625,40,0.1
20,0.2236194610595703,0.005221211910247802,17.278859273034882,1.5382039546966553,51.384765625,40,0.1
21,0.22432398796081543,0.005234438180923462,17.94647362807242,1.6109352111816406,51.384765625,40,0.1
22,0.22347784042358398,0.005216819047927856,17.599274234792656,1.6006073951721191,51.384765625,40,0.1
23,0.2238614559173584,0.005226445198059082,16.16252952165793,1.6177730560302734,51.384765625,40,0.1
24,0.22379469871520996,0.005222231149673462,17.590018058320037,1.5939533710479736,51.384765625,40,0.1
25,0.22400879859924316,0.0052278399467468265,17.043030538852026,1.5267925262451172,51.384765625,40,0.1
26,0.2232074737548828,0.005208563804626465,17.368854702166452,1.5856019258499146,51.384765625,40,0.1
27,0.22392773628234863,0.005223768949508667,17.746847848102078,1.596039056777954,51.384765625,40,0.1
28,0.22394108772277832,0.005226820707321167,17.564598301084267,1.5894269943237305,51.384765625,40,0.1
29,0.22373151779174805,0.005221539735794067,17.32852253180901,1.5826181173324585,51.384765625,40,0.1
30,0.2231276035308838,0.00520704984664917,17.01192630869989,1.5940170288085938,51.384765625,40,0.1
31,0.22408342361450195,0.005229568481445313,17.690542275722784,1.5826976299285889,51.384765625,40,0.1
32,0.2236950397491455,0.00522153377532959,17.746377525410857,1.5664477348327637,51.384765625,40,0.1
33,0.22338080406188965,0.005213505029678345,17.353917406802505,1.565170168876648,51.384765625,40,0.1
34,0.22371149063110352,0.005222088098526001,18.22966803587208,1.6574689149856567,51.384765625,40,0.1
35,0.22330760955810547,0.0052111148834228516,17.397879829589197,1.5532945394515991,51.384765625,40,0.1
36,0.22507905960083008,0.005251824855804443,17.04380114357793,1.5532891750335693,51.384765625,40,0.1
37,0.22425055503845215,0.0052330315113067625,17.669970353063835,1.5683001279830933,51.384765625,40,0.1
38,0.22372984886169434,0.005222123861312866,17.44440616968533,1.5644795894622803,51.384765625,40,0.1
39,0.22382068634033203,0.005223387479782104,17.529595220404165,1.555749535560608,51.384765625,40,0.1
40,0.2245934009552002,0.005243557691574097,17.02702607049586,1.5855644941329956,51.384765625,40,0.1
41,0.2248988151550293,0.005251467227935791,17.415815534419053,1.6536797285079956,51.384765625,40,0.1
42,0.2473280429840088,0.005772608518600464,17.106290493853994,1.5599690675735474,51.384765625,40,0.1
43,0.22715115547180176,0.00530787706375122,17.94069750002514,1.5934178829193115,51.384765625,40,0.1
44,0.2256336212158203,0.005269426107406616,17.158694278591263,1.5244381427764893,51.384765625,40,0.1
45,0.22673296928405762,0.005296063423156738,16.556093402152715,1.6259022951126099,51.384765625,40,0.1
46,0.2262096405029297,0.0052834093570709225,17.850169368924384,1.5430742502212524,51.384765625,40,0.1
47,0.22569727897644043,0.005270451307296753,17.580047739134905,1.5726011991500854,51.384765625,40,0.1
48,0.2259378433227539,0.005276256799697876,17.766594238275065,1.5649691820144653,51.384765625,40,0.1
49,0.22527265548706055,0.005259782075881958,16.8651718469396,1.5806421041488647,51.384765625,40,0.1
50,0.22611403465270996,0.005278652906417847,17.4589259759556,1.609090805053711,51.384765625,40,0.1
51,0.22623395919799805,0.005284881591796875,17.329714654553847,1.5748728513717651,51.384765625,40,0.1
52,0.22563505172729492,0.0052708864212036135,17.956282810001188,1.6105166673660278,51.384765625,40,0.1
53,0.2254486083984375,0.005261582136154175,17.296828165168293,1.569381833076477,51.384765625,40,0.1
54,0.22537779808044434,0.005262631177902222,17.60991692211566,1.5429508686065674,51.384765625,40,0.1
55,0.22500324249267578,0.005254501104354858,17.991458015444092,1.592258095741272,51.384765625,40,0.1
56,0.22466111183166504,0.0052451550960540775,16.909375142790815,1.593721628189087,51.384765625,40,0.1
57,0.22498869895935059,0.005254405736923218,17.56939648487344,1.5511809587478638,51.384765625,40,0.1
58,0.22515487670898438,0.005258083343505859,17.405582326469016,1.5556832551956177,51.384765625,40,0.1
59,0.22469687461853027,0.005246692895889282,18.065793670078683,1.597650408744812,51.384765625,40,0.1
60,0.22513818740844727,0.005258053541183472,17.443441695302663,1.5688021183013916,51.384765625,40,0.1
61,0.22463440895080566,0.005243712663650512,17.3465501084749,1.5579012632369995,51.384765625,40,0.1
62,0.2251572608947754,0.005257523059844971,17.121574460199998,1.5652614831924438,51.384765625,40,0.1
63,0.22504067420959473,0.005254030227661133,17.4585149153738,1.5555391311645508,51.384765625,40,0.1
64,0.22396111488342285,0.00522996187210083,17.663158732950503,1.599109411239624,51.384765625,40,0.1
65,0.22452783584594727,0.005243623256683349,17.101854630066992,1.5236138105392456,51.384765625,40,0.1
