value,self_ppl_mean,self_ppl_sd,posthoc_ppl_mean,posthoc_ppl_sd
0.1,17.408626003759306,0.44050699053678044,1.5822130002975463,0.029379605211871627
0.15,17.29353640088604,0.40952991454113247,1.5720793642997741,0.029410906432600043
0.2,17.270951308194643,0.3591913392881647,1.5666533071994782,0.027018388871598603
