model,sequence_id,length,aa_L1_divergence,kmer3_JSD,kmer5_JSD,shannon_entropy,hydrophobicity,net_charge,molecular_weight,repetitive_content,low_complexity_fraction,motif_VAIK,motif_HRD,motif_DFG,motif_APE,motif_GxGxxG
esm,seq_00049,510,0.36275874463375385,0.8484891133343644,0.9992407663787706,4.299951189736085,-0.4754901960784314,0.0392156862745098,69337,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00050,510,0.3726535522482525,0.8397071232843204,0.999150837720566,4.295954686641115,-0.8235294117647058,0.058823529411764705,69945,0.007874015748031496,0.0,0,0,0,0,0
esm,seq_00051,510,0.3718955571506239,0.8465750806810945,0.9991388169408891,4.289595651922332,-0.3398039215686275,0.03333333333333333,69568,0.0,0.0,1,0,0,0,0
esm,seq_00052,510,0.3657485191323339,0.8372960943531879,0.9988834564546148,4.302973536330673,-0.3766666666666667,0.043137254901960784,69588,0.001968503937007874,0.0,1,0,0,0,0
esm,seq_00053,510,0.4135145839253245,0.8400567298755266,0.9991174226674165,4.267794542839772,-0.6449019607843137,0.11176470588235295,70214,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00054,510,0.3530554684108027,0.8464989325511887,0.9990930754182757,4.292787742199872,-0.46568627450980393,0.054901960784313725,68826,0.0,0.0,0,0,0,0,0
esm,seq_00055,510,0.3521919620052527,0.8318381475602507,0.9989731473219869,4.288222541829143,-0.2825490196078432,0.06470588235294118,69466,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00056,510,0.33735943460119366,0.8463997618482519,0.999073261241064,4.2986601633695765,-0.6933333333333332,0.047058823529411764,70196,0.001968503937007874,0.0,1,0,0,0,0
esm,seq_00057,510,0.2818546762239367,0.8275692770025994,0.9986838824411345,4.2929694003632175,-0.2929411764705883,0.0392156862745098,69109,0.001968503937007874,0.0,0,0,1,0,0
esm,seq_00058,510,0.42952977968893974,0.8535295395946005,0.9993499433003658,4.306105613174508,-0.5645098039215687,0.054901960784313725,70862,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00059,510,0.3351614294951499,0.8379351630551746,0.9989671244200738,4.297704461546344,-0.38549019607843144,0.029411764705882353,68722,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00060,510,0.38122826057795856,0.8503201407962357,0.999138095551598,4.292048360635861,-0.45411764705882357,0.06862745098039216,70220,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00061,510,0.32197927086395944,0.8409551849852176,0.9989954130226273,4.295504981021833,-0.5172549019607843,0.00980392156862745,69122,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00062,510,0.33738777489606964,0.8406305836574259,0.9989885611563732,4.282816928791569,-0.43862745098039213,0.03529411764705882,68702,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00063,510,0.4450686312835245,0.8552917095997462,0.9993673555980547,4.288941422000533,-0.6205882352941177,0.11176470588235295,70881,0.007874015748031496,0.0,0,0,0,0,0
esm,seq_00064,510,0.41758265839494146,0.8518845842039597,0.9991290118382912,4.304184952343661,-0.5005882352941177,0.047058823529411764,70234,0.0,0.0,0,0,0,0,0
esm,seq_00065,510,0.3328842891972079,0.837002403126527,0.9990439692991281,4.291485633221453,-0.592156862745098,0.09607843137254903,69666,0.0,0.0,0,0,0,0,0
esm,seq_00066,510,0.3432552698850182,0.8289768388894777,0.9990443881254042,4.282013791893385,-0.5686274509803921,0.056862745098039215,70159,0.007874015748031496,0.0,0,0,0,0,0
esm,seq_00067,510,0.4111341634076354,0.8495835446140152,0.9994080601397192,4.278686735606739,-0.4676470588235294,0.07254901960784314,71414,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00068,510,0.33831681096195215,0.8417697593770265,0.9992335693493257,4.291040938853097,-0.40490196078431373,0.021568627450980392,68981,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00069,510,0.39611467628963737,0.8439696177963963,0.9990262926709071,4.300984099334984,-0.40509803921568627,0.050980392156862744,69573,0.0,0.0,0,0,1,0,0
esm,seq_00070,510,0.2800628249792084,0.8346551776002579,0.9990502707397507,4.288102360945505,-0.36627450980392157,0.043137254901960784,68287,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00071,510,0.3773410958776608,0.8357033974577689,0.9991168257326591,4.2698129346114815,-0.20529411764705885,0.056862745098039215,68759,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00072,510,0.3539131780933969,0.8419746207271331,0.9990964532208921,4.2980169469454115,-0.6684313725490195,0.06862745098039216,69712,0.005905511811023622,0.0,0,0,0,1,0
esm,seq_00073,510,0.3865995574506573,0.8470596042356167,0.9993096032167599,4.285371732116508,-0.5074509803921569,0.07254901960784314,69372,0.0,0.0,0,0,0,0,0
esm,seq_00074,510,0.4053706056459945,0.8434223321412372,0.9990588940912858,4.299372490480092,-0.35764705882352943,0.045098039215686274,69163,0.0,0.0,0,0,0,0,0
esm,seq_00075,510,0.4090585054282512,0.852064756241238,0.9993610583277005,4.288183361571471,-0.5009803921568627,0.058823529411764705,69809,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00076,510,0.346354935741923,0.8390271806646854,0.9991117596389851,4.296007275332039,-0.41568627450980394,0.07450980392156863,69331,0.0,0.0,0,0,0,0,0
esm,seq_00077,510,0.3261379097194961,0.8430332788483333,0.9992076251346557,4.299114501200574,-0.37666666666666665,0.045098039215686274,68558,0.0,0.0,0,0,0,0,0
esm,seq_00078,510,0.3609404283032287,0.8483346496953685,0.9991433343474287,4.3024834497127715,-0.5823529411764706,0.06666666666666667,69547,0.0,0.0,0,0,0,0,0
esm,seq_00079,510,0.3407814858554485,0.8453793022120043,0.999094698615318,4.295567517785533,-0.6811764705882353,0.054901960784313725,69181,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00080,510,0.2632347602990041,0.8305444030303697,0.998842874634936,4.292715152983882,-0.38490196078431377,0.06666666666666667,68162,0.001968503937007874,0.0,0,0,0,1,1
esm,seq_00081,510,0.29908185246566726,0.8289542376815189,0.998807742490146,4.298508069347528,-0.35490196078431374,0.043137254901960784,69113,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00082,510,0.343039559246478,0.8419468737489807,0.9990621883636893,4.294625928361951,-0.4407843137254902,0.0392156862745098,70565,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00083,510,0.43437098780539213,0.8493802845234628,0.9990861614955506,4.291144430366069,-0.6378431372549019,0.045098039215686274,70319,0.0,0.002004008016032064,0,0,0,0,0
esm,seq_00084,510,0.3144658555908332,0.8356956931193623,0.9991555389978529,4.301459726359026,-0.5145098039215685,0.043137254901960784,69433,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00085,510,0.3295162973462917,0.8342543780765138,0.998808812626573,4.303320082274111,-0.3829411764705883,0.01764705882352941,69096,0.003937007874015748,0.0,0,0,1,0,0
esm,seq_00086,510,0.3480964780014706,0.8436127721066254,0.9991622576436078,4.304321584519075,-0.48843137254901964,0.043137254901960784,69274,0.0,0.0,0,0,0,0,0
esm,seq_00087,510,0.41013762665873876,0.8555300801088686,0.9991832477326128,4.28705614473736,-0.24470588235294116,0.0784313725490196,70348,0.0,0.0,0,0,0,0,0
esm,seq_00088,510,0.3329534939935821,0.8421015593111368,0.9992617696809474,4.311816866383483,-0.5425490196078431,0.07058823529411765,69661,0.0,0.0,1,0,0,0,0
esm,seq_00089,510,0.35380596267211545,0.8392534591580341,0.9990174869955203,4.2885177216171355,-0.3590196078431373,0.060784313725490195,68077,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00090,510,0.3176279850727882,0.8340070400340269,0.9990802467793133,4.285031162215549,-0.6445098039215688,0.07254901960784314,69223,0.005905511811023622,0.0,0,0,0,0,0
esm,seq_00091,510,0.4303847860591755,0.8456037307375325,0.9993824723369146,4.290691513619871,-0.41725490196078435,0.047058823529411764,69689,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00092,510,0.4051907908892761,0.8481138011579847,0.9990048456880906,4.295894023136366,-0.45745098039215687,0.043137254901960784,69770,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00093,510,0.345057510061797,0.8381635289001992,0.999099570317518,4.283277198971183,-0.6076470588235293,0.047058823529411764,69816,0.003937007874015748,0.0,1,0,0,0,0
esm,seq_00094,510,0.3504768985191597,0.8369909947751272,0.9987882952826957,4.301989184853948,-0.6519607843137255,0.0196078431372549,69756,0.0,0.0,0,1,0,1,0
esm,seq_00095,510,0.3807306868521289,0.8473599873353381,0.999208892281907,4.27728140003055,-0.767450980392157,0.01764705882352941,69558,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00096,510,0.41758265839494146,0.85295230306101,0.9991875567760665,4.302703771882299,-0.5901960784313726,0.0392156862745098,70305,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00097,510,0.324817769371731,0.8380637079594542,0.999050519395783,4.293175441830689,-0.5462745098039216,0.029411764705882353,69850,0.0,0.0,0,0,0,0,0
esm,seq_00098,510,0.36360033709962913,0.8500856500012326,0.9991705661845305,4.310292545975112,-0.3243137254901961,0.045098039215686274,69528,0.0,0.0,0,0,0,0,0
esm,seq_00099,510,0.2903922362511586,0.8312479997341473,0.9991137511466676,4.299968203558031,-0.5123529411764706,0.011764705882352941,68153,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00100,510,0.3992875779580533,0.8491004164780442,0.9991125751727918,4.285712380235334,-0.7335294117647059,0.050980392156862744,69943,0.00984251968503937,0.0,0,0,0,0,0
esm,seq_00101,510,0.34529419703547237,0.8392312785948868,0.9991579818940658,4.301954364385474,-0.3172549019607843,0.013725490196078431,68745,0.003937007874015748,0.0,1,0,0,0,0
esm,seq_00102,510,0.374627818904626,0.8467662961321392,0.999047293531667,4.295091677646464,-0.6652941176470587,0.054901960784313725,69586,0.007874015748031496,0.0,0,0,0,0,0
esm,seq_00103,510,0.37419470035801433,0.8439805516249851,0.9991625828378863,4.290321663057157,-0.35529411764705887,0.08431372549019608,69405,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00104,510,0.3214224569564234,0.8380585896481249,0.9992121502317384,4.297582923151601,-0.513921568627451,0.025490196078431372,69025,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00105,510,0.3903838867800771,0.8550509835246817,0.9991526746740231,4.276492983432807,-0.31588235294117645,0.056862745098039215,70161,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00106,510,0.3938025434952693,0.8510348189870816,0.999169887325928,4.300912948275618,-0.4850980392156863,0.0196078431372549,69108,0.0,0.0,0,0,0,0,0
esm,seq_00107,510,0.4245702212418209,0.8403104230052602,0.9988774118733239,4.265596473897593,-0.6172549019607844,0.01568627450980392,69002,0.001968503937007874,0.0,1,0,1,0,0
esm,seq_00108,510,0.40769696676034495,0.8475396977967261,0.9991435924938258,4.298688275187054,-0.31313725490196076,0.056862745098039215,70160,0.005905511811023622,0.0,0,0,0,0,0
esm,seq_00109,510,0.3830487943090005,0.841291366515938,0.999154852824091,4.299810522176667,-0.5990196078431372,0.058823529411764705,69702,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00110,510,0.40028694805205467,0.8440665647865714,0.9993372149637312,4.28473065006096,-0.6052941176470588,0.023529411764705882,69309,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00111,510,0.3975776062805542,0.8444026613664113,0.99930606079554,4.29474040383957,-0.3813725490196078,0.09215686274509804,70365,0.001968503937007874,0.0,1,0,1,0,0
esm,seq_00112,510,0.37627316430718827,0.8530789828187354,0.9991424800234991,4.293740771129047,-0.40313725490196084,0.050980392156862744,70595,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00113,510,0.4120516539344076,0.8438121057272758,0.99908721686206,4.28954511719844,-0.5245098039215687,0.0392156862745098,69517,0.0,0.0,1,0,0,0,0
esm,seq_00114,510,0.3744477919892163,0.841394920730454,0.9989996142590589,4.2849107874570365,-0.321764705882353,0.0058823529411764705,69895,0.005905511811023622,0.0,0,0,0,0,0
esm,seq_00115,510,0.3972850189136051,0.8394063973240482,0.9990991674469903,4.288933479225655,-0.47450980392156855,0.0196078431372549,69078,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00116,510,0.3709132829408534,0.8467592627933668,0.9992009471540158,4.3000293786921056,-0.5027450980392157,0.06470588235294118,69087,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00117,510,0.3160024114915002,0.827100453229348,0.9987600173800119,4.267600533261205,-0.6905882352941176,0.08627450980392157,70244,0.0,0.0,0,0,1,0,0
esm,seq_00118,510,0.3523020244592964,0.8463475772242973,0.9992250660229813,4.29135903294272,-0.3872549019607843,0.060784313725490195,69112,0.0,0.0,0,0,0,0,0
esm,seq_00119,510,0.36082055864257856,0.8450056140532994,0.9991435474892507,4.301931628615991,-0.2158823529411765,0.021568627450980392,69475,0.007874015748031496,0.0,0,0,0,0,0
esm,seq_00120,510,0.3469944231008238,0.8396101540721227,0.9992035880896779,4.309209598476113,-0.5164705882352941,0.041176470588235294,69592,0.0,0.0,1,0,0,0,0
esm,seq_00121,510,0.29601403094396106,0.8208994155557522,0.9985389631329058,4.291075264277153,-0.34058823529411764,0.027450980392156862,68812,0.0,0.0,0,0,0,0,0
esm,seq_00122,510,0.43358552842296827,0.8540470799032972,0.9993437471675192,4.296300345444917,-0.4858823529411765,0.050980392156862744,70736,0.001968503937007874,0.0,0,1,0,0,0
esm,seq_00123,510,0.30003070141579646,0.8310675060044687,0.9989181095120564,4.282081720922605,-0.3976470588235294,0.07254901960784314,68952,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00124,510,0.3735731917372539,0.8381251891484428,0.9988737393230761,4.293420876312413,-0.18960784313725493,0.027450980392156862,69589,0.001968503937007874,0.004008016032064128,0,0,0,0,0
esm,seq_00125,510,0.32346501133611794,0.8308696990996775,0.9989315456506991,4.299925985595992,-0.525686274509804,0.060784313725490195,69865,0.003937007874015748,0.0,0,0,0,1,0
esm,seq_00126,510,0.2911825821273138,0.8291458282416763,0.9990430462957431,4.267433079458402,-0.3111764705882353,0.043137254901960784,68158,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00127,510,0.3989857719537707,0.8432628900069803,0.9991473816579864,4.2781570527786945,-0.7519607843137255,0.06862745098039216,70321,0.0,0.0,0,1,0,0,1
esm,seq_00128,510,0.4100148209955526,0.8441291062187741,0.9991714671241495,4.282029437903944,-0.2341176470588235,0.00980392156862745,69040,0.005905511811023622,0.0,0,0,0,0,0
esm,seq_00129,510,0.3099084542090368,0.8414113965076397,0.9988293822242889,4.301980900512512,-0.47039215686274505,0.041176470588235294,69700,0.0,0.0,0,0,0,0,0
esm,seq_00130,510,0.23629013426497006,0.8187292543748282,0.9988699486707124,4.275365011725909,-0.3754901960784315,0.045098039215686274,67837,0.0,0.0,0,0,0,0,1
esm,seq_00131,510,0.327426636893274,0.8452197583312936,0.9990615889781854,4.301573858198972,-0.3876470588235294,0.01764705882352941,69109,0.003937007874015748,0.0,1,0,0,0,0
esm,seq_00132,510,0.35813762036241625,0.8475462551670888,0.999067955721371,4.304436345329098,-0.4125490196078432,0.025490196078431372,69468,0.0,0.0,0,0,0,0,0
esm,seq_00133,510,0.3255947287188407,0.8356723834431308,0.9990058426830186,4.301848259905309,-0.46529411764705875,0.06470588235294118,69492,0.0,0.0,0,0,0,0,0
esm,seq_00134,510,0.3255254691718365,0.8432465936970637,0.9989461946726376,4.293251231821627,-0.547450980392157,0.0,69681,0.0,0.0,0,0,0,0,0
esm,seq_00135,510,0.382470956159528,0.8424397796542094,0.9990513232363704,4.304387995826542,-0.3949019607843137,0.021568627450980392,69115,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00136,510,0.31601132215653965,0.8401580362057677,0.999094005151366,4.296397086826393,-0.5352941176470589,0.054901960784313725,68376,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00137,510,0.43675140832308124,0.853551789260107,0.9991405281923049,4.290315688839044,-0.5292156862745098,0.041176470588235294,69388,0.0,0.0,0,0,0,0,1
esm,seq_00138,510,0.2940514672347592,0.8277082605817846,0.9987588671805017,4.285281051336261,-0.7152941176470587,0.03529411764705882,69153,0.0,0.0,0,0,0,0,0
esm,seq_00139,510,0.3354121326301162,0.8392751853236818,0.9990279172950269,4.299133021644509,-0.5686274509803921,0.06470588235294118,70377,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00140,510,0.2978417917581686,0.8258697148077816,0.9986621717703641,4.295706037898956,-0.7509803921568627,0.07647058823529412,69074,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00141,510,0.370125825160433,0.8454942369887779,0.9990601379626012,4.282588587604259,-0.45627450980392154,0.011764705882352941,70760,0.0,0.0,0,0,0,0,0
esm,seq_00142,510,0.3217013840411768,0.8430147990672773,0.999202716163501,4.297744057628074,-0.4547058823529412,0.043137254901960784,69322,0.005905511811023622,0.0,0,0,0,0,0
esm,seq_00143,510,0.3953292169072135,0.8466857579949464,0.9993240446234734,4.295763986868616,-0.5419607843137254,0.07450980392156863,69837,0.0,0.0,0,0,0,0,0
esm,seq_00144,510,0.42314957242495466,0.8420859470508536,0.9988731339296036,4.285460838450707,-0.6764705882352942,0.11372549019607843,69692,0.0,0.0,1,0,0,0,0
esm,seq_00145,510,0.4491726153226208,0.8575441717366616,0.9993330988219166,4.283349663353763,-0.5654901960784313,0.049019607843137254,70846,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00146,510,0.3442431970973406,0.8393378429014543,0.9989002360020034,4.2975401071707005,-0.5303921568627452,0.047058823529411764,70065,0.003937007874015748,0.0,0,0,0,0,0
esm,seq_00147,510,0.3311608420208895,0.8383555120717938,0.9989314691438235,4.289468076484503,-0.6103921568627451,0.011764705882352941,70215,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00148,510,0.39226139538550736,0.8503585452019667,0.9992640105379257,4.301550081463859,-0.41333333333333333,0.0392156862745098,70615,0.001968503937007874,0.0,0,0,0,0,0
esm,seq_00149,510,0.30935487743250206,0.8387553259454267,0.9990363845294452,4.301267862368481,-0.4598039215686274,0.058823529411764705,70468,0.0,0.0,1,0,0,0,0
esm,seq_00150,510,0.4030438681210624,0.850826426796063,0.9994591701631879,4.285527461224949,-0.2864705882352941,0.0196078431372549,70526,0.0,0.0,0,0,0,0,0
esm,seq_00151,510,0.3841675549956391,0.8430658244054415,0.9991330831792251,4.277300945708244,-0.48294117647058826,0.056862745098039215,69895,0.005905511811023622,0.0,0,0,0,1,0
