seq_id,gen_time,avg_latency,self_ppl,posthoc_ppl,memory_mb,steps,mask_ratio
0,0.12097454071044922,0.0115494966506958,18.074621522326886,1.6587237119674683,51.384765625,10,0.15
1,0.07495808601379395,0.00696113109588623,18.06379124833751,1.647765040397644,51.384765625,10,0.15
2,0.0742032527923584,0.006885719299316406,16.932568866256172,1.6289520263671875,51.384765625,10,0.15
3,0.07497143745422363,0.006956028938293457,17.947793088649288,1.6664353609085083,51.384765625,10,0.15
4,0.07458758354187012,0.006923246383666992,18.128039017043893,1.6322402954101562,51.384765625,10,0.15
5,0.0749368667602539,0.006954383850097656,17.611637388568106,1.5942347049713135,51.384765625,10,0.15
6,0.0744483470916748,0.0069072961807250975,17.63364891396861,1.642409324645996,51.384765625,10,0.15
7,0.07522368431091309,0.006981444358825683,18.035278687255595,1.6221163272857666,51.384765625,10,0.15
8,0.07478213310241699,0.006935429573059082,18.284121212154716,1.6424955129623413,51.384765625,10,0.15
9,0.07497262954711914,0.006954741477966308,17.375645018987715,1.646401286125183,51.384765625,10,0.15
10,0.07463526725769043,0.006926298141479492,17.42562239534167,1.6509435176849365,51.384765625,10,0.15
11,0.07505989074707031,0.006971120834350586,17.81817446853278,1.6242296695709229,51.384765625,10,0.15
12,0.07422280311584473,0.006889033317565918,17.91395357399726,1.661328673362732,51.384765625,10,0.15
13,0.07505941390991211,0.006968259811401367,18.11798455079164,1.649100661277771,51.384765625,10,0.15
14,0.07433772087097168,0.006898999214172363,17.590597906171247,1.6057404279708862,51.384765625,10,0.15
15,0.07496452331542969,0.006960225105285644,17.79777739358364,1.6459819078445435,51.384765625,10,0.15
16,0.07442188262939453,0.006906580924987793,17.73801994035147,1.6477723121643066,51.384765625,10,0.15
17,0.0749056339263916,0.006952905654907226,18.439762243310746,1.6395951509475708,51.384765625,10,0.15
18,0.07431864738464355,0.006898570060729981,17.8620727946608,1.6045931577682495,51.384765625,10,0.15
19,0.07496762275695801,0.0069600105285644535,18.21213758358299,1.6399774551391602,51.384765625,10,0.15
20,0.07411503791809082,0.006876444816589356,18.54787764293315,1.6790196895599365,51.384765625,10,0.15
21,0.07491779327392578,0.006953811645507813,18.16055601031416,1.6290013790130615,51.384765625,10,0.15
22,0.07453227043151855,0.006916356086730957,18.341207499336754,1.6638211011886597,51.384765625,10,0.15
23,0.07513976097106934,0.0069799661636352536,17.23419240819979,1.66136634349823,51.384765625,10,0.15
24,0.07437729835510254,0.006902837753295898,16.62700215367842,1.7013001441955566,51.384765625,10,0.15
25,0.07490158081054688,0.006953740119934082,17.99532392966258,1.586147427558899,51.384765625,10,0.15
26,0.07439255714416504,0.0069008350372314455,17.39918238020722,1.586782693862915,51.384765625,10,0.15
27,0.0753176212310791,0.006979823112487793,17.98551778155619,1.6638312339782715,51.384765625,10,0.15
28,0.07445216178894043,0.006912660598754883,18.32371590018127,1.617200493812561,51.384765625,10,0.15
29,0.07488393783569336,0.006950759887695312,17.446432339421957,1.6080408096313477,51.384765625,10,0.15
