value,self_ppl_mean,self_ppl_sd,posthoc_ppl_mean,posthoc_ppl_sd
0.1,4.661469644398413,0.16844443810318166,2094453316.224,723532216.4119198
0.15,4.639751467436901,0.14228443766765098,2093913803.392,723540417.6164335
0.2,4.624598039025714,0.12911963625795322,2098149077.12,729471236.9988964
