seq_id,gen_time,avg_latency,self_ppl,posthoc_ppl,memory_mb,steps,mask_ratio
0,0.4064030647277832,0.009618890285491944,4.542335862679482,2520492800.0,456.6083984375,40,0.15
1,0.40770840644836426,0.009652191400527954,4.622263935128744,3799183616.0,456.6083984375,40,0.15
2,0.4082763195037842,0.009665149450302123,4.78773687074963,1199204608.0,456.6083984375,40,0.15
3,0.4076361656188965,0.009651643037796021,4.657906863904678,1668335360.0,456.6083984375,40,0.15
4,0.4082167148590088,0.009658986330032348,4.720229627758609,3216039680.0,456.6083984375,40,0.15
5,0.40769314765930176,0.009652262926101685,4.979759326728968,2684862976.0,456.6083984375,40,0.15
6,0.40756916999816895,0.009650051593780518,4.582414155105874,4250511872.0,456.6083984375,40,0.15
7,0.40876269340515137,0.009678000211715698,4.903529270662576,2717102080.0,456.6083984375,40,0.15
8,0.4080812931060791,0.00966261625289917,4.861318478989585,2860039424.0,456.6083984375,40,0.15
9,0.40781188011169434,0.009653240442276001,4.6244231037765005,2648637952.0,456.6083984375,40,0.15
10,0.4081122875213623,0.00966118574142456,4.7212498472050966,3495795456.0,456.6083984375,40,0.15
11,0.4086318016052246,0.009671461582183839,4.50801787950837,2201929728.0,456.6083984375,40,0.15
12,0.40787553787231445,0.009656238555908202,4.687240505546354,1695545344.0,456.6083984375,40,0.15
13,0.40803050994873047,0.009660547971725464,4.729893207211017,1888842496.0,456.6083984375,40,0.15
14,0.4085724353790283,0.009673762321472167,4.77809099068557,2459627520.0,456.6083984375,40,0.15
15,0.40770578384399414,0.009653997421264649,4.705760778735797,1477499392.0,456.6083984375,40,0.15
16,0.4077925682067871,0.009653991460800171,4.665969322003636,3452532224.0,456.6083984375,40,0.15
17,0.40767788887023926,0.009650146961212159,4.70134361160706,2441669120.0,456.6083984375,40,0.15
18,0.4078094959259033,0.009652936458587646,4.783117543408523,1647540608.0,456.6083984375,40,0.15
19,0.40814208984375,0.009663039445877075,4.830350327390105,1827554176.0,456.6083984375,40,0.15
20,0.4078044891357422,0.009654748439788818,4.591975311728837,1518231424.0,456.6083984375,40,0.15
21,0.4083082675933838,0.009667003154754638,4.613249703882381,1575759616.0,456.6083984375,40,0.15
22,0.4077308177947998,0.009652841091156005,4.587602501592998,2421411328.0,456.6083984375,40,0.15
23,0.40798139572143555,0.009658128023147583,4.54071379125429,828021504.0,456.6083984375,40,0.15
24,0.40752124786376953,0.009647458791732788,4.639256193240849,3459281920.0,456.6083984375,40,0.15
25,0.40787744522094727,0.009653067588806153,4.492518600941551,1678670720.0,456.6083984375,40,0.15
26,0.4071042537689209,0.009635508060455322,4.661659141571063,2298868992.0,456.6083984375,40,0.15
27,0.4069502353668213,0.009633249044418335,4.503910623172451,2340171520.0,456.6083984375,40,0.15
28,0.40819764137268066,0.009662330150604248,4.728450707929541,2904031488.0,456.6083984375,40,0.15
29,0.40752363204956055,0.009648281335830688,4.685817032370883,1898841088.0,456.6083984375,40,0.15
30,0.4078400135040283,0.00965433120727539,4.579916078923577,1044316288.0,456.6083984375,40,0.15
31,0.4074881076812744,0.009647446870803832,4.833644013908053,2959744256.0,456.6083984375,40,0.15
32,0.4180476665496826,0.009877234697341919,4.550408963439322,3225241856.0,456.6083984375,40,0.15
33,0.40813660621643066,0.009664946794509887,4.500046432166134,1607694080.0,456.6083984375,40,0.15
34,0.40808606147766113,0.009662818908691407,4.616449672349172,2870324480.0,456.6083984375,40,0.15
35,0.4081416130065918,0.009660452604293823,4.690456506091609,3117330432.0,456.6083984375,40,0.15
